finish_timestamp,start_timestamp,predicted_state,invalid,p_drilling,p_in_slips,p_off_bottom,p_reaming,p_shut_in,p_trip_in_slips
1242886923.0,1242886878.0,reaming,false,0,0,0,1,0,0
1242886926.0,1242886881.0,reaming,false,0,0,0,1,0,0
1242886929.0,1242886884.0,reaming,false,0,0,0,1,0,0
1242886932.0,1242886887.0,reaming,false,0,0,0,1,0,0
1242886935.0,1242886890.0,reaming,false,0,0,0,1,0,0
1242886938.0,1242886893.0,reaming,false,0,0,0,1,0,0
1242886941.0,1242886896.0,reaming,false,0,0,0,1,0,0
1242886944.0,1242886899.0,reaming,false,0,0,0,1,0,0
1242886947.0,1242886902.0,reaming,false,0,0,0,1,0,0
1242886950.0,1242886905.0,reaming,false,0,0,0,1,0,0
1242886953.0,1242886908.0,reaming,false,0,0,0,1,0,0
1242886956.0,1242886911.0,reaming,false,0,0,0,1,0,0
1242886959.0,1242886914.0,reaming,false,0,0,0,1,0,0
1242886962.0,1242886917.0,reaming,false,0,0,0,1,0,0
1242886965.0,1242886920.0,reaming,false,0,0,0,1,0,0
1242886968.0,1242886923.0,reaming,false,0,0,0,1,0,0
1242886971.0,1242886926.0,reaming,false,0,0,0,1,0,0
1242886974.0,1242886929.0,reaming,false,0,0,0,1,0,0
1242886977.0,1242886932.0,reaming,false,0,0,0,1,0,0
1242886980.0,1242886935.0,reaming,false,0,0,0,1,0,0
1242886983.0,1242886938.0,reaming,false,0,0,0,1,0,0
1242886986.0,1242886941.0,reaming,false,0,0,0,1,0,0
1242886989.0,1242886944.0,reaming,false,0,0,0,1,0,0
1242886992.0,1242886947.0,reaming,false,0,0,0,1,0,0
1242886995.0,1242886950.0,reaming,false,0,0,0,1,0,0
1242886998.0,1242886953.0,reaming,false,0,0,0,1,0,0
1242887001.0,1242886956.0,reaming,false,0,0,0,1,0,0
1242887004.0,1242886959.0,reaming,false,0,0,0,1,0,0
1242887007.0,1242886962.0,reaming,false,0,0,0,1,0,0
1242887010.0,1242886965.0,reaming,false,0,0,0,1,0,0
1242887013.0,1242886968.0,reaming,false,0,0,0,1,0,0
1242887016.0,1242886971.0,reaming,false,0,0,0,1,0,0
1242887019.0,1242886974.0,reaming,false,0,0,0,1,0,0
1242887028.0,1242886977.0,reaming,false,0,0,0,1,0,0
1242887031.0,1242886980.0,reaming,false,0,0,0,1,0,0
1242887034.0,1242886983.0,reaming,false,0,0.33333334,0,0.6666667,0,0
1242887037.0,1242886986.0,in_slips,false,0,0.6666667,0,0.33333334,0,0
1242887040.0,1242886989.0,reaming,false,0,0.33333334,0,0.6666667,0,0
1242887043.0,1242886992.0,reaming,false,0,0,0,1,0,0
1242887046.0,1242886995.0,in_slips,false,0,0.6666667,0,0.33333334,0,0
1242887049.0,1242886998.0,reaming,false,0,0.33333334,0,0.6666667,0,0
1242887052.0,1242887001.0,reaming,false,0,0.33333334,0,0.6666667,0,0
1242887055.0,1242887004.0,reaming,false,0,0.33333334,0,0.6666667,0,0
1242887058.0,1242887007.0,reaming,false,0,0.33333334,0,0.6666667,0,0
1242887061.0,1242887010.0,reaming,false,0,0,0,1,0,0
1242887064.0,1242887013.0,reaming,false,0,0,0,1,0,0
1242887067.0,1242887016.0,reaming,false,0,0,0,1,0,0
1242887070.0,1242887019.0,reaming,false,0,0,0,1,0,0
1242887073.0,1242887028.0,reaming,false,0,0,0,1,0,0
1242887076.0,1242887031.0,reaming,false,0,0,0,1,0,0
1242887079.0,1242887034.0,reaming,false,0,0,0,1,0,0
1242887082.0,1242887037.0,reaming,false,0,0,0,1,0,0
1242887085.0,1242887040.0,reaming,false,0,0,0,1,0,0
1242887088.0,1242887043.0,reaming,false,0,0,0,1,0,0
1242887091.0,1242887046.0,reaming,false,0,0,0,1,0,0
1242887094.0,1242887049.0,reaming,false,0,0,0,1,0,0
1242887097.0,1242887052.0,reaming,false,0,0,0,1,0,0
1242887100.0,1242887055.0,reaming,false,0,0,0,1,0,0
1242887103.0,1242887058.0,reaming,false,0,0,0,1,0,0
1242887106.0,1242887061.0,reaming,false,0,0,0,1,0,0
1242887109.0,1242887064.0,reaming,false,0,0,0,1,0,0
1242887112.0,1242887067.0,reaming,false,0,0,0,1,0,0
1242887115.0,1242887070.0,reaming,false,0,0,0,1,0,0
1242887118.0,1242887073.0,reaming,false,0,0,0,1,0,0
1242887121.0,1242887076.0,reaming,false,0,0,0,1,0,0
1242887124.0,1242887079.0,reaming,false,0,0,0,1,0,0
1242887127.0,1242887082.0,reaming,false,0,0,0,1,0,0
1242887130.0,1242887085.0,reaming,false,0,0,0,1,0,0
1242887133.0,1242887088.0,reaming,false,0,0,0,1,0,0
1242887136.0,1242887091.0,reaming,false,0,0,0,1,0,0
1242887139.0,1242887094.0,reaming,false,0,0,0,1,0,0
1242887145.0,1242887097.0,reaming,false,0,0,0,1,0,0
1242887148.0,1242887100.0,reaming,false,0,0,0,1,0,0
1242887151.0,1242887103.0,reaming,false,0,0,0,1,0,0
1242887154.0,1242887106.0,reaming,false,0,0,0,1,0,0
1242887157.0,1242887109.0,reaming,false,0,0,0,1,0,0
1242887160.0,1242887112.0,reaming,false,0,0,0,1,0,0
1242887163.0,1242887115.0,reaming,false,0,0,0,1,0,0
1242887166.0,1242887118.0,reaming,false,0,0,0,1,0,0
1242887169.0,1242887121.0,reaming,false,0,0,0,1,0,0
1242887172.0,1242887124.0,reaming,false,0,0,0,1,0,0
1242887175.0,1242887127.0,reaming,false,0,0,0,1,0,0
1242887178.0,1242887130.0,reaming,false,0,0,0,1,0,0
1242887181.0,1242887133.0,reaming,false,0,0,0,1,0,0
1242887184.0,1242887136.0,reaming,false,0,0,0,1,0,0
1242887187.0,1242887139.0,reaming,false,0,0,0,1,0,0
1242887190.0,1242887145.0,reaming,false,0,0,0,1,0,0
1242887193.0,1242887148.0,reaming,false,0,0,0,1,0,0
1242887196.0,1242887151.0,reaming,false,0,0,0,1,0,0
1242887199.0,1242887154.0,reaming,false,0,0,0,1,0,0
1242887202.0,1242887157.0,reaming,false,0,0,0,1,0,0
1242887205.0,1242887160.0,reaming,false,0,0,0,1,0,0
1242887208.0,1242887163.0,reaming,false,0,0,0,1,0,0
1242887211.0,1242887166.0,reaming,false,0,0,0,1,0,0
1242887214.0,1242887169.0,reaming,false,0,0,0,1,0,0
1242887217.0,1242887172.0,reaming,false,0,0,0,1,0,0
1242887220.0,1242887175.0,reaming,false,0,0,0,1,0,0
1242887223.0,1242887178.0,reaming,false,0,0,0,1,0,0
1242887226.0,1242887181.0,reaming,false,0,0,0,1,0,0
1242887229.0,1242887184.0,reaming,false,0,0,0,1,0,0
1242887232.0,1242887187.0,reaming,false,0,0,0,1,0,0
1242887235.0,1242887190.0,reaming,false,0,0,0,1,0,0
1242887238.0,1242887193.0,reaming,false,0,0,0,1,0,0
1242887241.0,1242887196.0,reaming,false,0,0,0,1,0,0
1242887244.0,1242887199.0,reaming,false,0,0,0,1,0,0
1242887247.0,1242887202.0,reaming,false,0,0,0,1,0,0
1242887250.0,1242887205.0,reaming,false,0,0,0,1,0,0
1242887253.0,1242887208.0,reaming,false,0,0,0,1,0,0
1242887256.0,1242887211.0,reaming,false,0,0,0,1,0,0
1242887259.0,1242887214.0,reaming,false,0,0,0,1,0,0
1242887262.0,1242887217.0,reaming,false,0,0,0,1,0,0
1242887265.0,1242887220.0,reaming,false,0,0,0,1,0,0
1242887268.0,1242887223.0,reaming,false,0,0,0,1,0,0
1242887271.0,1242887226.0,reaming,false,0,0,0,1,0,0
1242887274.0,1242887229.0,reaming,false,0,0,0,1,0,0
1242887277.0,1242887232.0,reaming,false,0,0,0,1,0,0
1242887280.0,1242887235.0,reaming,false,0,0,0,1,0,0
1242887283.0,1242887238.0,reaming,false,0,0,0,1,0,0
1242887286.0,1242887241.0,reaming,false,0,0,0,1,0,0
1242887289.0,1242887244.0,reaming,false,0,0,0,1,0,0
1242887292.0,1242887247.0,reaming,false,0,0,0,1,0,0
1242887295.0,1242887250.0,reaming,false,0,0,0,1,0,0
1242887298.0,1242887253.0,reaming,false,0,0,0,1,0,0
1242887301.0,1242887256.0,reaming,false,0,0,0,1,0,0
1242887304.0,1242887259.0,reaming,false,0,0,0,1,0,0
1242887307.0,1242887262.0,reaming,false,0,0,0,1,0,0
1242887310.0,1242887265.0,reaming,false,0,0,0,1,0,0
1242887313.0,1242887268.0,reaming,false,0,0,0,1,0,0
1242887316.0,1242887271.0,reaming,false,0,0,0,1,0,0
1242887319.0,1242887274.0,reaming,false,0,0,0,1,0,0
1242887322.0,1242887277.0,reaming,false,0,0,0,1,0,0
1242887325.0,1242887280.0,reaming,false,0,0,0,1,0,0
1242887328.0,1242887283.0,reaming,false,0,0,0,1,0,0
1242887331.0,1242887286.0,reaming,false,0,0,0,1,0,0
1242887334.0,1242887289.0,reaming,false,0,0,0,1,0,0
1242887337.0,1242887292.0,reaming,false,0,0,0,1,0,0
1242887340.0,1242887295.0,reaming,false,0,0,0,1,0,0
1242887343.0,1242887298.0,reaming,false,0,0,0,1,0,0
1242887346.0,1242887301.0,reaming,false,0,0,0,1,0,0
1242887349.0,1242887304.0,reaming,false,0,0,0,1,0,0
1242887352.0,1242887307.0,reaming,false,0,0,0,1,0,0
1242887355.0,1242887310.0,reaming,false,0,0,0,1,0,0
1242887358.0,1242887313.0,reaming,false,0,0,0,1,0,0
1242887361.0,1242887316.0,reaming,false,0,0,0,1,0,0
1242887364.0,1242887319.0,reaming,false,0,0,0,1,0,0
1242887367.0,1242887322.0,reaming,false,0,0,0,1,0,0
1242887370.0,1242887325.0,reaming,false,0,0,0,1,0,0
1242887373.0,1242887328.0,reaming,false,0,0,0,1,0,0
1242887376.0,1242887331.0,reaming,false,0,0,0,1,0,0
1242887379.0,1242887334.0,reaming,false,0,0,0,1,0,0
1242887388.0,1242887337.0,reaming,false,0,0,0,1,0,0
1242887391.0,1242887340.0,reaming,false,0,0,0,1,0,0
1242887394.0,1242887343.0,reaming,false,0,0,0,1,0,0
1242887397.0,1242887346.0,reaming,false,0,0,0,1,0,0
1242887400.0,1242887349.0,reaming,false,0,0,0,1,0,0
1242887403.0,1242887352.0,reaming,false,0,0,0,1,0,0
1242887406.0,1242887355.0,reaming,false,0,0,0,1,0,0
1242887409.0,1242887358.0,reaming,false,0,0,0,1,0,0
1242887412.0,1242887361.0,reaming,false,0,0,0,1,0,0
1242887415.0,1242887364.0,reaming,false,0,0,0,1,0,0
1242887418.0,1242887367.0,reaming,false,0,0,0,1,0,0
1242887421.0,1242887370.0,reaming,false,0,0,0,1,0,0
1242887424.0,1242887373.0,reaming,false,0,0,0,1,0,0
1242887427.0,1242887376.0,reaming,false,0,0,0,1,0,0
1242887430.0,1242887379.0,reaming,false,0,0,0,1,0,0
1242887433.0,1242887388.0,reaming,false,0,0,0,1,0,0
1242887436.0,1242887391.0,reaming,false,0,0,0,1,0,0
1242887439.0,1242887394.0,reaming,false,0,0,0,1,0,0
1242887442.0,1242887397.0,reaming,false,0,0,0,1,0,0
1242887445.0,1242887400.0,reaming,false,0,0,0,1,0,0
1242887448.0,1242887403.0,reaming,false,0,0,0,1,0,0
1242887451.0,1242887406.0,reaming,false,0,0,0,1,0,0
1242887454.0,1242887409.0,reaming,false,0,0,0,1,0,0
1242887457.0,1242887412.0,reaming,false,0,0,0,1,0,0
1242887460.0,1242887415.0,reaming,false,0,0,0,1,0,0
1242887463.0,1242887418.0,reaming,false,0,0,0,1,0,0
1242887466.0,1242887421.0,reaming,false,0,0,0,1,0,0
1242887469.0,1242887424.0,reaming,false,0,0,0,1,0,0
1242887472.0,1242887427.0,reaming,false,0,0,0,1,0,0
1242887475.0,1242887430.0,reaming,false,0,0,0,1,0,0
1242887478.0,1242887433.0,reaming,false,0,0,0,1,0,0
1242887481.0,1242887436.0,reaming,false,0,0,0,1,0,0
1242887484.0,1242887439.0,reaming,false,0,0,0,1,0,0
1242887487.0,1242887442.0,reaming,false,0,0,0,1,0,0
1242887490.0,1242887445.0,reaming,false,0,0,0,1,0,0
1242887493.0,1242887448.0,reaming,false,0,0,0,1,0,0
1242887496.0,1242887451.0,reaming,false,0,0,0,1,0,0
1242887499.0,1242887454.0,reaming,false,0,0,0,1,0,0
1242887505.0,1242887457.0,reaming,false,0,0,0,1,0,0
1242887508.0,1242887460.0,reaming,false,0,0,0,1,0,0
1242887511.0,1242887463.0,reaming,false,0,0,0,1,0,0
1242887514.0,1242887466.0,reaming,false,0,0,0,1,0,0
1242887517.0,1242887469.0,reaming,false,0,0,0,1,0,0
1242887520.0,1242887472.0,reaming,false,0,0,0,1,0,0
1242887523.0,1242887475.0,reaming,false,0,0,0,1,0,0
1242887526.0,1242887478.0,reaming,false,0,0,0,1,0,0
1242887529.0,1242887481.0,reaming,false,0,0,0,1,0,0
1242887532.0,1242887484.0,reaming,false,0,0,0,1,0,0
1242887535.0,1242887487.0,reaming,false,0,0,0,1,0,0
1242887538.0,1242887490.0,reaming,false,0,0,0,1,0,0
1242887541.0,1242887493.0,reaming,false,0,0,0,1,0,0
1242887544.0,1242887496.0,reaming,false,0,0,0,1,0,0
1242887547.0,1242887499.0,reaming,false,0,0,0,1,0,0
1242887550.0,1242887505.0,reaming,false,0,0,0,1,0,0
1242887553.0,1242887508.0,reaming,false,0,0,0,1,0,0
1242887556.0,1242887511.0,reaming,false,0,0,0,1,0,0
1242887559.0,1242887514.0,reaming,false,0,0,0,1,0,0
1242887562.0,1242887517.0,reaming,false,0,0,0,1,0,0
1242887565.0,1242887520.0,reaming,false,0,0,0,1,0,0
1242887568.0,1242887523.0,reaming,false,0,0,0,1,0,0
1242887571.0,1242887526.0,reaming,false,0,0,0,1,0,0
1242887574.0,1242887529.0,reaming,false,0,0,0,1,0,0
1242887577.0,1242887532.0,reaming,false,0,0,0,1,0,0
1242887580.0,1242887535.0,reaming,false,0,0,0,1,0,0
1242887583.0,1242887538.0,reaming,false,0,0,0,1,0,0
1242887586.0,1242887541.0,reaming,false,0,0,0,1,0,0
1242887589.0,1242887544.0,reaming,false,0,0,0,1,0,0
1242887592.0,1242887547.0,reaming,false,0,0,0,1,0,0
1242887595.0,1242887550.0,reaming,false,0,0,0,1,0,0
1242887598.0,1242887553.0,reaming,false,0,0,0,1,0,0
1242887601.0,1242887556.0,reaming,false,0,0,0,1,0,0
1242887604.0,1242887559.0,reaming,false,0,0,0,1,0,0
1242887607.0,1242887562.0,reaming,false,0,0,0,1,0,0
1242887610.0,1242887565.0,reaming,false,0,0,0,1,0,0
1242887613.0,1242887568.0,reaming,false,0,0,0,1,0,0
1242887616.0,1242887571.0,reaming,false,0,0,0,1,0,0
1242887619.0,1242887574.0,reaming,false,0,0,0,1,0,0
1242887622.0,1242887577.0,reaming,false,0,0,0,1,0,0
1242887625.0,1242887580.0,reaming,false,0,0,0,1,0,0
1242887628.0,1242887583.0,reaming,false,0,0,0,1,0,0
1242887631.0,1242887586.0,reaming,false,0,0,0,1,0,0
1242887634.0,1242887589.0,reaming,false,0,0,0,1,0,0
1242887637.0,1242887592.0,reaming,false,0,0,0,1,0,0
1242887640.0,1242887595.0,reaming,false,0,0,0,1,0,0
1242887643.0,1242887598.0,reaming,false,0,0,0,1,0,0
1242887646.0,1242887601.0,reaming,false,0,0,0,1,0,0
1242887649.0,1242887604.0,reaming,false,0,0,0,1,0,0
1242887652.0,1242887607.0,reaming,false,0,0,0,1,0,0
1242887655.0,1242887610.0,reaming,false,0,0,0,1,0,0
1242887658.0,1242887613.0,reaming,false,0,0,0,1,0,0
1242887661.0,1242887616.0,reaming,false,0,0,0,1,0,0
1242887664.0,1242887619.0,reaming,false,0,0,0,1,0,0
1242887667.0,1242887622.0,reaming,false,0,0,0,1,0,0
1242887670.0,1242887625.0,reaming,false,0,0,0,1,0,0
1242887673.0,1242887628.0,reaming,false,0,0,0,1,0,0
1242887676.0,1242887631.0,reaming,false,0,0,0,1,0,0
1242887679.0,1242887634.0,reaming,false,0,0,0,1,0,0
1242887682.0,1242887637.0,reaming,false,0,0,0,1,0,0
1242887685.0,1242887640.0,reaming,false,0,0,0,1,0,0
1242887688.0,1242887643.0,reaming,false,0,0,0,1,0,0
1242887691.0,1242887646.0,reaming,false,0,0,0,1,0,0
1242887694.0,1242887649.0,reaming,false,0,0,0,1,0,0
1242887697.0,1242887652.0,reaming,false,0,0,0,1,0,0
1242887700.0,1242887655.0,reaming,false,0,0,0,1,0,0
1242887703.0,1242887658.0,reaming,false,0,0,0,1,0,0
1242887706.0,1242887661.0,reaming,false,0,0,0,1,0,0
1242887709.0,1242887664.0,reaming,false,0,0,0,1,0,0
1242887712.0,1242887667.0,reaming,false,0,0,0,1,0,0
1242887715.0,1242887670.0,reaming,false,0,0,0,1,0,0
1242887718.0,1242887673.0,reaming,false,0,0,0,1,0,0
1242887721.0,1242887676.0,reaming,false,0,0,0,1,0,0
1242887724.0,1242887679.0,reaming,false,0,0,0,1,0,0
1242887727.0,1242887682.0,reaming,false,0,0,0,1,0,0
1242887730.0,1242887685.0,reaming,false,0,0,0,1,0,0
1242887733.0,1242887688.0,reaming,false,0,0,0,1,0,0
1242887736.0,1242887691.0,reaming,false,0,0,0,1,0,0
1242887739.0,1242887694.0,reaming,false,0,0,0,1,0,0
1242887742.0,1242887697.0,reaming,false,0,0,0,1,0,0
1242887748.0,1242887700.0,reaming,false,0,0,0,1,0,0
1242887751.0,1242887703.0,reaming,false,0,0,0,1,0,0
1242887754.0,1242887706.0,reaming,false,0,0,0,1,0,0
1242887757.0,1242887709.0,reaming,false,0,0,0,1,0,0
1242887760.0,1242887712.0,reaming,false,0,0,0,1,0,0
1242887763.0,1242887715.0,reaming,false,0,0,0,1,0,0
1242887766.0,1242887718.0,reaming,false,0,0,0,1,0,0
1242887769.0,1242887721.0,reaming,false,0,0,0,1,0,0
1242887772.0,1242887724.0,reaming,false,0,0,0,1,0,0
1242887775.0,1242887727.0,reaming,false,0,0,0,1,0,0
1242887778.0,1242887730.0,reaming,false,0,0,0,1,0,0
1242887781.0,1242887733.0,reaming,false,0,0,0,1,0,0
1242887784.0,1242887736.0,reaming,false,0,0,0,1,0,0
1242887787.0,1242887739.0,reaming,false,0,0,0,1,0,0
1242887790.0,1242887742.0,reaming,false,0,0,0,1,0,0
1242887793.0,1242887748.0,reaming,false,0,0,0,1,0,0
1242887796.0,1242887751.0,reaming,false,0,0,0,1,0,0
1242887799.0,1242887754.0,reaming,false,0,0,0,1,0,0
1242887802.0,1242887757.0,reaming,false,0,0,0,1,0,0
1242887805.0,1242887760.0,reaming,false,0,0,0,1,0,0
1242887808.0,1242887763.0,reaming,false,0,0,0,1,0,0
1242887811.0,1242887766.0,reaming,false,0,0,0,1,0,0
1242887814.0,1242887769.0,reaming,false,0,0,0,1,0,0
1242887817.0,1242887772.0,reaming,false,0,0,0,1,0,0
1242887820.0,1242887775.0,reaming,false,0,0,0,1,0,0
1242887823.0,1242887778.0,reaming,false,0,0,0,1,0,0
1242887826.0,1242887781.0,reaming,false,0,0,0,1,0,0
1242887829.0,1242887784.0,reaming,false,0,0,0,1,0,0
1242887832.0,1242887787.0,reaming,false,0,0,0,1,0,0
1242887835.0,1242887790.0,reaming,false,0,0,0,1,0,0
1242887838.0,1242887793.0,reaming,false,0,0,0,1,0,0
1242887841.0,1242887796.0,reaming,false,0,0,0,1,0,0
1242887844.0,1242887799.0,reaming,false,0,0,0,1,0,0
1242887847.0,1242887802.0,reaming,false,0,0,0,1,0,0
1242887850.0,1242887805.0,reaming,false,0,0,0,1,0,0
1242887853.0,1242887808.0,reaming,false,0,0,0,1,0,0
1242887856.0,1242887811.0,reaming,false,0,0,0,1,0,0
1242887859.0,1242887814.0,reaming,false,0,0,0,1,0,0
1242887862.0,1242887817.0,reaming,false,0,0,0,1,0,0
1242887865.0,1242887820.0,reaming,false,0,0,0,1,0,0
1242887868.0,1242887823.0,reaming,false,0,0,0,1,0,0
1242887871.0,1242887826.0,reaming,false,0,0,0,1,0,0
1242887874.0,1242887829.0,reaming,false,0,0,0,1,0,0
1242887877.0,1242887832.0,reaming,false,0,0,0,1,0,0
1242887880.0,1242887835.0,reaming,false,0,0,0,1,0,0
1242887883.0,1242887838.0,reaming,false,0,0,0,1,0,0
1242887886.0,1242887841.0,reaming,false,0,0,0,1,0,0
1242887889.0,1242887844.0,reaming,false,0,0,0,1,0,0
1242887892.0,1242887847.0,reaming,false,0,0,0,1,0,0
1242887895.0,1242887850.0,reaming,false,0,0,0,1,0,0
1242887898.0,1242887853.0,reaming,false,0,0,0,1,0,0
1242887901.0,1242887856.0,reaming,false,0,0,0,1,0,0
1242887904.0,1242887859.0,reaming,false,0,0,0,1,0,0
1242887907.0,1242887862.0,reaming,false,0,0,0,1,0,0
1242887910.0,1242887865.0,reaming,false,0,0,0,1,0,0
1242887913.0,1242887868.0,reaming,false,0,0,0,1,0,0
1242887916.0,1242887871.0,reaming,false,0,0,0,1,0,0
1242887919.0,1242887874.0,reaming,false,0,0,0,1,0,0
1242887922.0,1242887877.0,reaming,false,0,0,0,1,0,0
1242887925.0,1242887880.0,reaming,false,0,0,0,1,0,0
1242887928.0,1242887883.0,reaming,false,0,0,0,1,0,0
1242887931.0,1242887886.0,reaming,false,0,0,0,1,0,0
1242887934.0,1242887889.0,reaming,false,0,0,0,1,0,0
1242887937.0,1242887892.0,reaming,false,0,0,0,1,0,0
1242887940.0,1242887895.0,reaming,false,0,0,0,1,0,0
1242887943.0,1242887898.0,reaming,false,0,0,0,1,0,0
1242887946.0,1242887901.0,reaming,false,0,0,0,1,0,0
1242887949.0,1242887904.0,reaming,false,0,0,0,1,0,0
1242887952.0,1242887907.0,reaming,false,0,0,0,1,0,0
1242887955.0,1242887910.0,reaming,false,0,0,0,1,0,0
1242887958.0,1242887913.0,reaming,false,0,0,0,1,0,0
1242887961.0,1242887916.0,reaming,false,0,0,0,1,0,0
1242887964.0,1242887919.0,reaming,false,0,0,0,1,0,0
1242887967.0,1242887922.0,reaming,false,0,0,0,1,0,0
1242887970.0,1242887925.0,reaming,false,0,0,0,1,0,0
1242887973.0,1242887928.0,reaming,false,0,0,0,1,0,0
1242887976.0,1242887931.0,reaming,false,0,0,0,1,0,0
1242887979.0,1242887934.0,reaming,false,0,0,0,1,0,0
1242887982.0,1242887937.0,reaming,false,0,0,0,1,0,0
1242887991.0,1242887940.0,reaming,false,0,0,0,1,0,0
1242887994.0,1242887943.0,reaming,false,0,0,0,1,0,0
1242887997.0,1242887946.0,reaming,false,0,0,0,1,0,0
1242888000.0,1242887949.0,reaming,false,0,0,0,1,0,0
1242888003.0,1242887952.0,reaming,false,0,0,0,1,0,0
1242888006.0,1242887955.0,reaming,false,0,0,0,1,0,0
1242888009.0,1242887958.0,reaming,false,0,0,0,1,0,0
1242888012.0,1242887961.0,reaming,false,0,0,0,1,0,0
1242888015.0,1242887964.0,reaming,false,0,0,0,1,0,0
1242888018.0,1242887967.0,reaming,false,0,0,0,1,0,0
1242888021.0,1242887970.0,reaming,false,0,0,0,1,0,0
1242888024.0,1242887973.0,reaming,false,0,0,0,1,0,0
1242888027.0,1242887976.0,reaming,false,0,0,0,1,0,0
1242888030.0,1242887979.0,reaming,false,0,0,0,1,0,0
1242888033.0,1242887982.0,reaming,false,0,0,0,1,0,0
1242888036.0,1242887991.0,reaming,false,0,0,0,1,0,0
1242888039.0,1242887994.0,reaming,false,0,0,0,1,0,0
1242888042.0,1242887997.0,reaming,false,0,0,0,1,0,0
1242888045.0,1242888000.0,reaming,false,0,0,0,1,0,0
1190201539.0,1242888003.0,INVALID_STATE,true,0,0,0,0,0,0
1190201549.0,1242888006.0,INVALID_STATE,true,0,0,0,0,0,0
1190201553.0,1242888009.0,INVALID_STATE,true,0,0,0,0,0,0
1190201558.0,1242888012.0,INVALID_STATE,true,0,0,0,0,0,0
1190201562.0,1242888015.0,INVALID_STATE,true,0,0,0,0,0,0
1190201567.0,1242888018.0,INVALID_STATE,true,0,0,0,0,0,0
1190201575.0,1242888021.0,INVALID_STATE,true,0,0,0,0,0,0
1190201579.0,1242888024.0,INVALID_STATE,true,0,0,0,0,0,0
1190201584.0,1242888027.0,INVALID_STATE,true,0,0,0,0,0,0
1190201589.0,1242888030.0,INVALID_STATE,true,0,0,0,0,0,0
1190201593.0,1242888033.0,INVALID_STATE,true,0,0,0,0,0,0
1190201598.0,1242888036.0,INVALID_STATE,true,0,0,0,0,0,0
1190201603.0,1242888039.0,INVALID_STATE,true,0,0,0,0,0,0
1190201607.0,1242888042.0,INVALID_STATE,true,0,0,0,0,0,0
1190201612.0,1242888045.0,INVALID_STATE,true,0,0,0,0,0,0
1190201616.0,1190201539.0,off_bottom,false,0,0,1,0,0,0
1190201621.0,1190201549.0,off_bottom,false,0,0,1,0,0,0
1190201624.0,1190201553.0,off_bottom,false,0,0,1,0,0,0
1190201629.0,1190201558.0,off_bottom,false,0,0,1,0,0,0
1190201633.0,1190201562.0,off_bottom,false,0,0,1,0,0,0
1190201638.0,1190201567.0,off_bottom,false,0,0,1,0,0,0
1190201643.0,1190201575.0,off_bottom,false,0,0,1,0,0,0
1190201647.0,1190201579.0,off_bottom,false,0,0,1,0,0,0
1190201652.0,1190201584.0,off_bottom,false,0,0,1,0,0,0
1190201657.0,1190201589.0,off_bottom,false,0,0,1,0,0,0
1190201661.0,1190201593.0,off_bottom,false,0,0,1,0,0,0
1190201666.0,1190201598.0,off_bottom,false,0,0,1,0,0,0
1190201670.0,1190201603.0,off_bottom,false,0,0,1,0,0,0
1190201675.0,1190201607.0,off_bottom,false,0,0,1,0,0,0
1190201678.0,1190201612.0,off_bottom,false,0,0,1,0,0,0
1190201683.0,1190201616.0,off_bottom,false,0,0,1,0,0,0
1190201687.0,1190201621.0,off_bottom,false,0,0,1,0,0,0
1190201692.0,1190201624.0,off_bottom,false,0,0,1,0,0,0
1190201697.0,1190201629.0,off_bottom,false,0,0,1,0,0,0
1190201701.0,1190201633.0,off_bottom,false,0,0,1,0,0,0
1190201706.0,1190201638.0,off_bottom,false,0,0,1,0,0,0
1190201711.0,1190201643.0,off_bottom,false,0,0,1,0,0,0
1190201715.0,1190201647.0,off_bottom,false,0,0,1,0,0,0
1190201720.0,1190201652.0,off_bottom,false,0,0,1,0,0,0
1190201724.0,1190201657.0,off_bottom,false,0,0,1,0,0,0
1190201729.0,1190201661.0,off_bottom,false,0,0,1,0,0,0
1190201732.0,1190201666.0,off_bottom,false,0,0,1,0,0,0
1190201737.0,1190201670.0,off_bottom,false,0,0,1,0,0,0
1190201741.0,1190201675.0,off_bottom,false,0,0,1,0,0,0
1190201746.0,1190201678.0,off_bottom,false,0,0,1,0,0,0
1190201755.0,1190201683.0,off_bottom,false,0,0,1,0,0,0
1190201760.0,1190201687.0,off_bottom,false,0,0,1,0,0,0
1190201765.0,1190201692.0,off_bottom,false,0,0,1,0,0,0
1190201769.0,1190201697.0,off_bottom,false,0,0,1,0,0,0
1190201774.0,1190201701.0,off_bottom,false,0,0,1,0,0,0
1190201783.0,1190201706.0,off_bottom,false,0,0,1,0,0,0
1190201786.0,1190201711.0,off_bottom,false,0,0,1,0,0,0
1190201791.0,1190201715.0,off_bottom,false,0,0,1,0,0,0
1190201795.0,1190201720.0,off_bottom,false,0,0,1,0,0,0
1190201800.0,1190201724.0,off_bottom,false,0,0,1,0,0,0
1190201809.0,1190201729.0,off_bottom,false,0,0,1,0,0,0
1190201814.0,1190201732.0,off_bottom,false,0,0,1,0,0,0
1190201819.0,1190201737.0,off_bottom,false,0,0,1,0,0,0
1190201823.0,1190201741.0,off_bottom,false,0,0,1,0,0,0
1190201828.0,1190201746.0,off_bottom,false,0,0,1,0,0,0
1190201832.0,1190201755.0,off_bottom,false,0,0,1,0,0,0
1190201837.0,1190201760.0,off_bottom,false,0,0,1,0,0,0
